p1,p2,p3,p4,p5,counts,norm_counts
4726097,,,,,492,0.045179063360881545
4870538,,,,,243,0.02231404958677686
4738510,,,,,215,0.019742883379247015
4928869,,,,,169,0.0155188246097337
4796108,,,,,158,0.01450872359963269
4634397,,,,,152,0.013957759412304867
516203,,,,,130,0.011937557392102846
2498099,4666069.0,,,,116,0.010651974288337925
4926501,,,,,88,0.00808080808080808
4094003,,,,,82,0.007529843893480257
2658319,,,,,81,0.00743801652892562
4875008,,,,,76,0.006978879706152434
4936643,,,,,65,0.005968778696051423
3303353,,,,,63,0.005785123966942148
3074918,,,,,62,0.005693296602387512
4631498,,,,,58,0.005325987144168962
4749105,,,,,58,0.005325987144168962
1229104,,,,,54,0.0049586776859504135
228491,,,,,52,0.004775022956841139
4838585,4837384.0,,,,50,0.004591368227731864
4760012,,,,,49,0.0044995408631772265
4868023,4796108.0,,,,44,0.00404040404040404
4755872,,,,,40,0.0036730945821854912
4629760,,,,,40,0.0036730945821854912
4813838,,,,,38,0.003489439853076217
2051122,,,,,36,0.003305785123966942
4837384,,,,,34,0.0031221303948576677
4862916,,,,,33,0.0030303030303030303
1400015,,,,,31,0.002846648301193756
3036559,,,,,30,0.0027548209366391185
768732,,,,,29,0.002662993572084481
4943310,,,,,28,0.0025711662075298437
4384237,,,,,27,0.0024793388429752068
4379316,,,,,26,0.0023875114784205694
590443,,,,,25,0.002295684113865932
4628007,,,,,24,0.0022038567493112946
4461844,,,,,24,0.0022038567493112946
4812190,,,,,23,0.0021120293847566576
252964,,,,,23,0.0021120293847566576
4661577,,,,,22,0.00202020202020202
4633696,,,,,22,0.00202020202020202
4726100,,,,,22,0.00202020202020202
4863137,,,,,21,0.001928374655647383
4923609,,,,,20,0.0018365472910927456
4838961,,,,,19,0.0017447199265381084
938632,,,,,19,0.0017447199265381084
3767757,,,,,19,0.0017447199265381084
4869496,,,,,19,0.0017447199265381084
3327233,,,,,19,0.0017447199265381084
2311837,,,,,18,0.001652892561983471
4867790,,,,,18,0.001652892561983471
312116,,,,,18,0.001652892561983471
4747066,,,,,17,0.0015610651974288339
4888672,,,,,16,0.0014692378328741965
1358752,,,,,14,0.0012855831037649219
2290371,,,,,13,0.0011937557392102847
721311,,,,,13,0.0011937557392102847
4872601,4384237.0,,,,13,0.0011937557392102847
4721300,,,,,13,0.0011937557392102847
4877721,,,,,13,0.0011937557392102847
4649600,,,,,12,0.0011019283746556473
4748012,,,,,12,0.0011019283746556473
1866449,,,,,12,0.0011019283746556473
2954383,,,,,12,0.0011019283746556473
4842242,,,,,12,0.0011019283746556473
127483,,,,,12,0.0011019283746556473
518261,,,,,12,0.0011019283746556473
4298932,,,,,12,0.0011019283746556473
4627788,,,,,11,0.00101010101010101
4631168,,,,,11,0.00101010101010101
4633121,,,,,11,0.00101010101010101
4609254,,,,,11,0.00101010101010101
4625440,4875008.0,,,,11,0.00101010101010101
2981375,,,,,11,0.00101010101010101
2350103,,,,,11,0.00101010101010101
4634653,,,,,11,0.00101010101010101
3053700,,,,,11,0.00101010101010101
4397484,,,,,11,0.00101010101010101
4887313,,,,,10,0.0009182736455463728
3525708,,,,,10,0.0009182736455463728
3074025,,,,,10,0.0009182736455463728
3388177,,,,,10,0.0009182736455463728
4745699,,,,,10,0.0009182736455463728
3370171,,,,,10,0.0009182736455463728
4720219,,,,,10,0.0009182736455463728
2410053,,,,,10,0.0009182736455463728
3613714,,,,,10,0.0009182736455463728
1848385,,,,,10,0.0009182736455463728
4934373,,,,,9,0.0008264462809917355
3154702,,,,,9,0.0008264462809917355
4632085,,,,,9,0.0008264462809917355
3229645,,,,,9,0.0008264462809917355
4277735,,,,,9,0.0008264462809917355
4831544,,,,,9,0.0008264462809917355
4744924,,,,,9,0.0008264462809917355
3382691,,,,,9,0.0008264462809917355
4806369,,,,,9,0.0008264462809917355
4887053,,,,,9,0.0008264462809917355
3983727,,,,,9,0.0008264462809917355
4843039,,,,,9,0.0008264462809917355
3060320,,,,,9,0.0008264462809917355
1789348,,,,,9,0.0008264462809917355
4751759,,,,,9,0.0008264462809917355
4628636,2658319.0,,,,9,0.0008264462809917355
4650179,,,,,9,0.0008264462809917355
2136121,,,,,9,0.0008264462809917355
2494292,,,,,8,0.0007346189164370982
4629153,,,,,8,0.0007346189164370982
3881778,,,,,8,0.0007346189164370982
4909789,,,,,8,0.0007346189164370982
4663477,,,,,8,0.0007346189164370982
418172,,,,,8,0.0007346189164370982
606697,,,,,8,0.0007346189164370982
4930846,4632085.0,,,,8,0.0007346189164370982
4746697,,,,,8,0.0007346189164370982
4725553,,,,,8,0.0007346189164370982
503251,,,,,8,0.0007346189164370982
3969363,,,,,8,0.0007346189164370982
110216,,,,,8,0.0007346189164370982
1299552,,,,,8,0.0007346189164370982
4871405,,,,,8,0.0007346189164370982
4644350,,,,,8,0.0007346189164370982
1436241,,,,,8,0.0007346189164370982
4940836,,,,,8,0.0007346189164370982
4906542,,,,,8,0.0007346189164370982
4810143,,,,,7,0.0006427915518824609
4305292,,,,,7,0.0006427915518824609
3751108,,,,,7,0.0006427915518824609
360866,,,,,7,0.0006427915518824609
